,PC1,PC2,PC3,PC4
0,3.2899556072364566,-0.41576050461740804,-0.897008933117314,3.4777636565402e-16
1,-1.5150664239302993,1.9682611929961065,-0.8666727142144749,3.477763656540198e-16
2,-2.2147557030331306,-1.89585285694814,-0.32481771752551397,3.477763656540199e-16
3,0.43986651972697155,0.3433521685694425,2.0884993648573027,3.477763656540199e-16
