,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13
10,1.384600319106933,-0.5945119107803406,-1.3628392279087727,0.6792970428919135,-1.5024270007472986,-0.11278362239090585,0.46082386653323043,1.1207822400408818,0.8866408018066001,0.5170714975791679,-0.4710491713226392,0.7256071731912983,0.46682264852248373,0.0
11,-0.7497143198854431,-0.7632272192881924,0.37232914872003436,0.003582246917961678,-0.03198203444592686,-0.44465106171894697,-0.10782683194206248,0.1558721293048562,0.37436561907787635,0.8514979469275757,-0.8750971059159891,0.6704212277067828,-0.4748157489592912,0.0
12,-0.5587584465614924,-1.2502995092202456,1.7342641797476999,1.3116637841055303,-1.2617205021640538,0.878714235413386,0.5927922791299581,0.3058779958660618,0.4371743997556048,0.7035314605017855,-1.3232274508015915,-0.3653461848849755,-0.2819808679327871,0.0
13,2.265981217644234,1.1452372289448045,2.3237301421006817,1.8551749944381075,0.8911520933856258,-0.11077416002878002,-0.2575746437288299,0.47805836189437534,0.9026509037649701,-1.0733391892821709,0.30075478769419584,-0.2915737108410035,0.46059937093436604,0.0
14,2.598533087085166,1.105887084863058,1.364891262646436,-1.601520817589973,-1.2818496533162476,0.0054452432569687135,-1.88574164661489,0.7128021002403957,-1.433257256568282,-0.6893714404973524,0.3783174279601219,0.04247683997724642,-0.48088186642119773,0.0
15,-0.40579355824773633,0.72528196319982,-0.0315085389942843,0.4109661648353039,-0.3591413039003747,0.33696304979971703,0.8216126753203031,0.28836898476086664,-1.0713163069259746,0.2642162430491773,-0.4811868707760391,0.5378759736431253,-0.25424081313373137,0.0
16,1.7386654551457654,-0.800251657820951,-1.4916500225814517,-0.5726106066200013,-0.24189332390411739,0.19453630538516883,-1.2169259462121484,-1.4213538015166545,0.8762645223719594,-0.1891985505774628,0.8390266979721753,0.02981917054338595,0.5781984490139009,0.0
17,-0.9847614072243097,-0.8673167715841735,0.6306316474597764,0.3165725982208532,-0.2008509632437572,0.14776836025530596,-2.0870448026994484,-0.7236024629978662,0.03146570727697224,0.5101868198875216,0.6564281370279725,-0.8407728325606006,0.07564754988439476,0.0
18,-0.4412112742073126,0.2110470551971336,-0.6136896805842798,0.238248552388361,-0.530138736902589,-1.7498629013368432,0.2572436990715586,-0.015541530591568282,0.5341785489164625,-0.46868323412048973,-0.7023024929379044,0.04553864878384236,0.5195668181915234,0.0
19,-0.3051862165762936,0.4788438992644724,-0.4907312271569446,0.9069971039818512,-0.6855463256911148,2.2519981125574473,-0.7246044536639062,-0.39252336635691304,-0.5547458681100766,1.0889696420561508,0.13852395318235386,0.49291873338921793,-0.2290363146980663,0.0
20,0.500901929956198,-0.6978845793760245,-1.1457942779330774,0.7554134218954105,0.40199810673424796,-0.5563500157707776,0.7888205617644652,0.8472903119343873,-0.6067071579772487,-0.8113639527646727,0.22410152680908335,0.4117729781720091,-0.14889501473477199,0.0
21,-0.3881973344912747,-1.1419534491571999,0.8965002368610836,1.1683104149732368,1.322823972038029,-0.8402665168026013,0.38234178470213526,0.5375290644907865,-1.12902550559495,1.504782850906707,1.6892367509578659,0.7850053495692132,-0.008730491086209559,0.0
22,1.4050292310962957,-0.9819252437169095,-0.19246470979749494,-1.6505756261789684,1.8621747297852613,1.3846755609616936,2.1123037211740723,-1.401572217587867,-0.9011246957435035,1.086646526915163,-0.532373582613838,-0.3438414787240052,-0.14950213744144014,0.0
23,0.5883948693873399,1.342812209204625,-1.9742715842540894,1.3657169074578612,-0.08337690449652461,0.24109415556046898,1.5065639585613635,0.3860041932447213,-0.8502064633346316,-0.09370290837986794,-0.005549067549431997,-0.13594382097738802,-0.5013798809335306,0.0
24,1.0188492637688797,-0.91919898606468,-1.207034717327446,-1.4366878032344197,1.1811038060504884,0.5113432016605609,-0.7041130564879319,1.876269600177977,1.2833892280510217,0.5267104081865593,-0.4875204018789125,0.16897751703047145,-0.2665294347228111,0.0
25,-0.29025081608239356,1.5463292994548297,0.7408111022573608,-1.835016611635528,-1.1077078675127143,0.5982042618999369,1.7053364312614236,-0.5653525141105151,1.5010178816390365,0.6097015107284565,1.0020444300212101,-0.04988010389055968,-0.0004822414942220249,0.0
26,-0.7488609238747912,0.6293280492128038,0.3811095119250343,-0.34951110174088934,-0.7637471933453062,-0.6088623889395941,-0.44397421794033437,-0.48709650943623045,-0.3696170591366267,0.3647254245794202,-0.3746788617524965,-0.7346254163119043,-0.1207415950941929,0.0
27,-0.7432126323516803,-0.034064181969386965,-0.9379035854324164,-0.9711504116631832,1.037970577394887,-1.0432282943461644,-0.5976528425212358,-0.1063323309576229,0.5352176379304865,0.23118805620711308,0.0021146140928746593,-0.5711453912941843,0.6794906547487164,0.0
28,-0.6887491144161423,0.9815785592263675,0.41247541522219544,-0.33888009345875,-0.08339810308393548,-0.856815925123951,-0.08682849168304839,0.4336404038287336,0.34151152564844167,-0.6159520420167928,0.24509887528880958,0.858854355562028,-0.8120111870216318,0.0
29,-1.6869871494125077,1.4208211038891154,0.7181679887652813,-0.643103891338237,2.0415830624987503,1.9807725946753765,-0.8936759882258738,0.7824022688281339,0.29592003485028506,-1.184787893552468,-0.28123580795367403,0.45353077533067915,0.17234673794938696,0.0
30,-0.822594961639295,0.6406883285707214,-0.41879272227537806,-0.3173523799365626,-0.7060533117444188,-0.7407128985741851,-0.24096495043394586,0.5744623261450552,-0.5097458242598637,-0.29254226192249533,0.04415339458539541,-0.5621108673532167,1.0582924646408476,0.0
31,-0.8624302162367382,0.6841765927035743,0.08961087332967295,-0.46971340021810243,-0.76039851134718,0.23822012288115346,-0.3372935442396556,0.07967776831654415,-0.9386083155145579,0.34377447099549824,0.19084698680668116,0.01678469733849568,0.06974331981606723,0.0
32,0.3650827015181609,-1.053587642253832,-0.37470719883739984,1.471347505633283,-0.08929638932766566,-0.6092525346419095,-0.5796611542176774,-1.8514677504464727,0.08927593560026696,-1.9424040973351728,1.0327225504586073,0.2890900264399906,0.14547185340005106,0.0
33,-0.5837483560510102,-1.8028671567372734,1.532998229021097,0.0788568140992542,-0.6445110824994303,0.8648417742186332,1.1968609996741246,1.2246351206719286,0.4067336029730177,-1.4519226665069402,0.429827991033306,-0.7392386220150375,0.4067538149803405,0.0
