,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
0,-0.34496572747080606,-0.7647230158710009,-0.5557687369811721,-0.0822899807815794,-0.41200514477812833,-0.633255403156173,0.3704294205173095,0.6351289617014705,-1.0258016758234194,0.08444930329974754,0.4784116935813768,0.06104981809615062,-0.22187071984058476,-0.06277985628597865
1,0.9664872251496709,1.8422624269108334,0.39240470183195303,-0.3015756910893824,-0.6809887730798571,0.601478415346027,-0.43114565633323515,-1.2427689801785526,-0.6939505135911762,-0.4988286944114478,0.3700180373713699,-0.2542613462412183,-0.04649605843108074,0.27444994748852103
2,1.2742050857471097,1.3298806822641736,-0.23137966009582825,-0.7493050815795668,-0.16475752992190063,0.3534481119977068,0.16587621440106814,1.2437416189074313,0.45276609509310595,0.48697651073658593,-0.3813979056477842,-0.21822817898090616,0.29695066387245894,-0.13368380914439085
3,-1.0811731543483463,-1.013717061410039,-2.1473253963223446,0.7408138886342287,1.6659937473044977,-0.1712766586208588,0.6905877116595934,-0.5063504414740236,0.7364584118747018,-0.7295699565474766,-0.13508136151347996,-0.7798395383291584,0.128301162862996,-0.012566614368767857
4,-1.11718947923527,-0.7199351965916381,-0.84705481729091,0.05075871519362817,1.053999354120065,1.185580288062471,-0.6331880444591046,-0.523652763647111,0.04573124736310717,0.2512828189236516,0.03828797200946078,-0.1852695434971659,0.06776098323601001,0.06530391260643695
5,3.006405274244806,-1.5918392304445077,1.5092753180263148,1.4578029261225893,0.25160137983419245,-0.9802644238686526,-0.5880825397157895,-0.7654077130474294,0.2285448208598783,0.34061001136946495,-0.5961106042986827,-0.17093248719187082,-0.5207816904283283,-0.3238517292788179
6,-1.8197980277688846,0.6007779210652039,-0.7385325876681595,0.3748661864739593,-1.0021963931208102,-1.174990989312676,-0.5781566271150262,0.2997550650161345,0.7437942144418196,-0.20617379877127273,0.16513045920346042,-0.10793778161371294,-0.011929494986742787,-0.25146222837143495
7,-1.0698441007703006,1.320827715267274,0.6734404010550077,-0.6686301761441419,-0.2957907975864555,-0.615229089483073,-0.6543098568312173,-1.3625966115486892,-0.7777952098192102,-1.0282366456627257,-0.6209364178720388,0.5596808695835273,0.42830552979963293,-0.07224775616002846
8,-1.9610657179604785,0.5273497402191762,0.8953644531548842,-0.024992528034361812,-0.41481675401715024,-0.8716593632526536,-0.34687499038056174,-0.9033065365571484,0.12973135453194837,0.2953480950389286,0.06092012918278266,-0.18826849787685107,0.23256609525319877,0.04277443228743904
9,-0.8412992315481835,-0.800273732541235,-0.10586964148384001,-0.8859086434503418,0.07992829407301781,-0.7926141852563195,0.14913123333233108,-0.18855660786393053,-0.4990753078923144,0.4280885774535239,0.018079378894469013,-0.03599964241454898,-0.06290024864327101,0.3741535942905232
