,C1,C2
267,0.41620011653358,-5.3125863725278376e-05
268,0.4321834721729639,-5.3134122662160834e-05
269,-0.04405230424074777,-5.288804159540018e-05
270,0.15001389647219673,-5.298831969303119e-05
271,-0.018054986455347678,-5.2901474957634075e-05
272,-0.10925270011116076,-5.285435117614426e-05
273,0.004311965491228964,-5.291303243330429e-05
274,0.028018985364888102,-5.292528235030664e-05
275,-0.11527082334733117,-5.2851241484994076e-05
276,-0.030139962670491488,-5.28952303956199e-05
277,-0.038960046117834345,-5.289067287252776e-05
278,-0.05211707667464414,-5.2883874357432616e-05
279,0.016372576834971276,-5.291926440547625e-05
280,-0.10006714359279541,-5.2859097546871917e-05
281,-0.08447362589583565,-5.2867155046252476e-05
282,-0.04410103398355078,-5.288801641572106e-05
283,-0.07326578505114582,-5.2872946373909704e-05
284,-0.037936721518971366,-5.2891201645929615e-05
285,0.005116006247478459,-5.291344789810808e-05
286,-0.1138332959346427,-5.2851984285717506e-05
287,-0.03396524748052692,-5.289325379030384e-05
288,-0.08167166568466319,-5.286860287815974e-05
289,-0.12272647399619006,-5.284738899310659e-05
290,0.19004538018486064,-5.300900480469615e-05
291,-0.10099300870605239,-5.285861913285625e-05
292,0.10547491155025542,-5.29653054604366e-05
293,-0.03450127465135992,-5.289297681377029e-05
294,-0.11449114746248316,-5.2851644359944436e-05
295,-0.05594236148467959,-5.288189775213043e-05
296,-0.0994823866791594,-5.2859399703105395e-05
297,-0.05036280593373618,-5.288478082612632e-05
298,0.0029475326927450064,-5.2912327402087494e-05
299,-0.0876166943066291,-5.286553095654915e-05
300,-0.005117239741151383,-5.290816016414681e-05
301,-0.03389215286632243,-5.289329155984343e-05
302,-0.11064149778104625,-5.285363355512749e-05
303,-0.12886642158936795,-5.2844216352737494e-05
304,-0.09248966858692904,-5.286301298797832e-05
305,-0.03367286902370893,-5.289340486842058e-05
306,-0.03937424893165985,-5.289045884521292e-05
307,-0.06369039059035646,-5.2877894182126206e-05
308,-0.03545150463601841,-5.2892485809901294e-05
309,-0.08564313972310764,-5.28665507337994e-05
310,-0.09884890002272043,-5.28597270390182e-05
311,0.0756279440834184,-5.294988290305414e-05
312,0.06169123764176058,-5.294268151301557e-05
313,-0.12928062440319346,-5.284400232540225e-05
314,-0.07346070402235784,-5.287284565519282e-05
315,-0.08544822075189563,-5.286665145253015e-05
316,-0.0871781266214021,-5.286575757370386e-05
317,-0.0747033124638343,-5.2872203573186274e-05
318,-0.062009214463653,-5.287876288128726e-05
319,-0.051264306175591655,-5.28843150019295e-05
320,-0.010501876320882795,-5.2905377808890356e-05
321,-0.0869832076501901,-5.2865858292448076e-05
322,-0.04505126396820926,-5.288752541183798e-05
323,0.028603742278524115,-5.292558450651583e-05
324,-0.08281681464053367,-5.286801115555305e-05
325,0.034158932958066,-5.292845499069982e-05
326,-0.05038717080513767,-5.288476823627278e-05
327,-0.11195720083672722,-5.285295370362298e-05
328,0.07479953845576738,-5.294945484842446e-05
329,-0.05608855071308858,-5.288182221307206e-05
330,-0.037887991776168375,-5.289122682562261e-05
331,-0.09477996649867,-5.2861829542764945e-05
332,-0.11376020132043818,-5.285202205522934e-05
333,-0.08033159775758071,-5.286929531951106e-05
334,-0.05438300971498362,-5.288270350206584e-05
335,-0.10730351039904079,-5.285535836357545e-05
336,-0.094438858299049,-5.286200580057447e-05
337,-0.10944761908237276,-5.28542504574135e-05
