,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
37,1.1885820895522388,1.1885820895522388,3.9619402985074625,3.9619402985074625,15.84776119402985,0.7923880597014925,1.1885820895522388,3.9619402985074625
38,0.28036764705882355,0.28036764705882355,0.9345588235294118,0.9345588235294118,3.738235294117647,0.18691176470588236,0.28036764705882355,0.9345588235294118
39,0.5904347826086956,0.5904347826086956,1.9681159420289855,1.9681159420289855,7.872463768115942,0.39362318840579713,0.5904347826086956,1.9681159420289855
40,0.5464285714285714,0.5464285714285714,1.8214285714285714,1.8214285714285714,7.285714285714286,0.36428571428571427,0.5464285714285714,1.8214285714285714
41,0.6705633802816902,0.6705633802816902,2.2352112676056337,2.2352112676056337,8.940845070422535,0.4470422535211267,0.6705633802816902,2.2352112676056337
42,0.5902083333333333,0.5902083333333333,1.9673611111111111,1.9673611111111111,7.8694444444444445,0.3934722222222222,0.5902083333333333,1.9673611111111111
43,0.6737671232876712,0.6737671232876712,2.245890410958904,2.245890410958904,8.983561643835616,0.44917808219178085,0.6737671232876712,2.245890410958904
44,0.4301351351351351,0.4301351351351351,1.4337837837837837,1.4337837837837837,5.735135135135135,0.28675675675675677,0.4301351351351351,1.4337837837837837
45,0.1624,0.1624,0.5413333333333333,0.5413333333333333,2.1653333333333333,0.10826666666666666,0.1624,0.5413333333333333
46,0.3586184210526316,0.3586184210526316,1.1953947368421052,1.1953947368421052,4.781578947368421,0.23907894736842106,0.3586184210526316,1.1953947368421052
47,0.11493506493506493,0.11493506493506493,0.38311688311688313,0.38311688311688313,1.5324675324675325,0.07662337662337662,0.11493506493506493,0.38311688311688313
48,0.12980769230769232,0.12980769230769232,0.4326923076923077,0.4326923076923077,1.7307692307692308,0.08653846153846154,0.12980769230769232,0.4326923076923077
49,0.685632911392405,0.685632911392405,2.2854430379746837,2.2854430379746837,9.141772151898735,0.4570886075949367,0.685632911392405,2.2854430379746837
50,0.208125,0.208125,0.69375,0.69375,2.775,0.13875,0.208125,0.69375
51,0.10666666666666667,0.10666666666666667,0.35555555555555557,0.35555555555555557,1.4222222222222223,0.07111111111111111,0.10666666666666667,0.35555555555555557
52,0.1948170731707317,0.1948170731707317,0.649390243902439,0.649390243902439,2.597560975609756,0.1298780487804878,0.1948170731707317,0.649390243902439
53,0.23981927710843373,0.23981927710843373,0.7993975903614458,0.7993975903614458,3.197590361445783,0.15987951807228915,0.23981927710843373,0.7993975903614458
54,0.18767857142857142,0.18767857142857142,0.6255952380952381,0.6255952380952381,2.5023809523809524,0.12511904761904763,0.18767857142857142,0.6255952380952381
55,0.09564705882352942,0.09564705882352942,0.31882352941176473,0.31882352941176473,1.275294117647059,0.06376470588235295,0.09564705882352942,0.31882352941176473
56,0.5007558139534883,0.5007558139534883,1.669186046511628,1.669186046511628,6.676744186046512,0.33383720930232563,0.5007558139534883,1.669186046511628
57,0.2760344827586207,0.2760344827586207,0.9201149425287356,0.9201149425287356,3.6804597701149424,0.18402298850574714,0.2760344827586207,0.9201149425287356
58,0.2640340909090909,0.2640340909090909,0.8801136363636364,0.8801136363636364,3.5204545454545455,0.17602272727272728,0.2640340909090909,0.8801136363636364
59,0.3967415730337079,0.3967415730337079,1.3224719101123596,1.3224719101123596,5.289887640449439,0.2644943820224719,0.3967415730337079,1.3224719101123596
60,1.0698333333333334,1.0698333333333334,3.5661111111111112,3.5661111111111112,14.264444444444445,0.7132222222222222,1.0698333333333334,3.5661111111111112
61,0.27725274725274723,0.27725274725274723,0.9241758241758242,0.9241758241758242,3.696703296703297,0.18483516483516482,0.27725274725274723,0.9241758241758242
62,0.44070652173913044,0.44070652173913044,1.4690217391304348,1.4690217391304348,5.876086956521739,0.29380434782608694,0.44070652173913044,1.4690217391304348
63,0.48693548387096774,0.48693548387096774,1.6231182795698924,1.6231182795698924,6.49247311827957,0.32462365591397846,0.48693548387096774,1.6231182795698924
64,0.28675531914893615,0.28675531914893615,0.9558510638297872,0.9558510638297872,3.823404255319149,0.19117021276595744,0.28675531914893615,0.9558510638297872
65,0.39142105263157895,0.39142105263157895,1.3047368421052632,1.3047368421052632,5.218947368421053,0.26094736842105265,0.39142105263157895,1.3047368421052632
66,0.385,0.385,1.2833333333333334,1.2833333333333334,5.133333333333334,0.25666666666666665,0.385,1.2833333333333334
67,0.6855154639175258,0.6855154639175258,2.2850515463917525,2.2850515463917525,9.14020618556701,0.4570103092783505,0.6855154639175258,2.2850515463917525
68,0.39658163265306123,0.39658163265306123,1.3219387755102041,1.3219387755102041,5.2877551020408164,0.2643877551020409,0.39658163265306123,1.3219387755102041
69,0.44136363636363635,0.44136363636363635,1.4712121212121212,1.4712121212121212,5.884848484848485,0.29424242424242425,0.44136363636363635,1.4712121212121212
70,1.1278499999999998,1.1278499999999998,3.7595,3.7595,15.038,0.7519,1.1278499999999998,3.7595
71,0.7531188118811881,0.7531188118811881,2.51039603960396,2.51039603960396,10.04158415841584,0.5020792079207921,0.7531188118811881,2.51039603960396
72,0.20220588235294118,0.20220588235294118,0.6740196078431373,0.6740196078431373,2.696078431372549,0.13480392156862744,0.20220588235294118,0.6740196078431373
73,0.4569902912621359,0.4569902912621359,1.5233009708737864,1.5233009708737864,6.093203883495145,0.30466019417475726,0.4569902912621359,1.5233009708737864
74,0.2391346153846154,0.2391346153846154,0.7971153846153847,0.7971153846153847,3.1884615384615387,0.15942307692307692,0.2391346153846154,0.7971153846153847
75,0.7821428571428571,0.7821428571428571,2.607142857142857,2.607142857142857,10.428571428571429,0.5214285714285715,0.7821428571428571,2.607142857142857
76,0.17957547169811322,0.17957547169811322,0.5985849056603774,0.5985849056603774,2.3943396226415095,0.11971698113207548,0.17957547169811322,0.5985849056603774
77,0.3372897196261682,0.3372897196261682,1.1242990654205607,1.1242990654205607,4.497196261682243,0.22485981308411215,0.3372897196261682,1.1242990654205607
78,24.882638888888888,24.882638888888888,82.94212962962963,82.94212962962963,331.76851851851853,16.588425925925925,24.882638888888888,82.94212962962963
79,0.5108256880733945,0.5108256880733945,1.7027522935779817,1.7027522935779817,6.811009174311927,0.3405504587155963,0.5108256880733945,1.7027522935779817
80,0.4737272727272727,0.4737272727272727,1.579090909090909,1.579090909090909,6.316363636363636,0.31581818181818183,0.4737272727272727,1.579090909090909
81,0.37175675675675673,0.37175675675675673,1.2391891891891893,1.2391891891891893,4.956756756756757,0.24783783783783786,0.37175675675675673,1.2391891891891893
82,1.7386607142857142,1.7386607142857142,5.795535714285714,5.795535714285714,23.182142857142857,1.159107142857143,1.7386607142857142,5.795535714285714
83,1.1199557522123893,1.1199557522123893,3.7331858407079648,3.7331858407079648,14.932743362831859,0.7466371681415929,1.1199557522123893,3.7331858407079648
84,1.146842105263158,1.146842105263158,3.8228070175438598,3.8228070175438598,15.291228070175439,0.7645614035087719,1.146842105263158,3.8228070175438598
85,1.249695652173913,1.249695652173913,4.165652173913044,4.165652173913044,16.662608695652175,0.8331304347826087,1.249695652173913,4.165652173913044
86,1.4736206896551725,1.4736206896551725,4.912068965517242,4.912068965517242,19.648275862068967,0.9824137931034481,1.4736206896551725,4.912068965517242
87,1.025897435897436,1.025897435897436,3.4196581196581195,3.4196581196581195,13.678632478632478,0.6839316239316239,1.025897435897436,3.4196581196581195
88,1.0329661016949154,1.0329661016949154,3.4432203389830507,3.4432203389830507,13.772881355932203,0.6886440677966101,1.0329661016949154,3.4432203389830507
89,0.8123949579831933,0.8123949579831933,2.707983193277311,2.707983193277311,10.831932773109244,0.5415966386554621,0.8123949579831933,2.707983193277311
90,0.328125,0.328125,1.09375,1.09375,4.375,0.21875,0.328125,1.09375
91,0.4253305785123967,0.4253305785123967,1.4177685950413224,1.4177685950413224,5.671074380165289,0.2835537190082645,0.4253305785123967,1.4177685950413224
92,0.18995901639344262,0.18995901639344262,0.6331967213114754,0.6331967213114754,2.5327868852459017,0.1266393442622951,0.18995901639344262,0.6331967213114754
93,0.12914634146341464,0.12914634146341464,0.4304878048780488,0.4304878048780488,1.721951219512195,0.08609756097560975,0.12914634146341464,0.4304878048780488
94,0.3659274193548387,0.3659274193548387,1.219758064516129,1.219758064516129,4.879032258064516,0.2439516129032258,0.3659274193548387,1.219758064516129
95,0.22668000000000002,0.22668000000000002,0.7556,0.7556,3.0224,0.15112,0.22668000000000002,0.7556
96,0.21833333333333335,0.21833333333333335,0.7277777777777777,0.7277777777777777,2.911111111111111,0.14555555555555555,0.21833333333333335,0.7277777777777777
97,0.3003543307086614,0.3003543307086614,1.0011811023622048,1.0011811023622048,4.004724409448819,0.20023622047244094,0.3003543307086614,1.0011811023622048
98,0.39796875,0.39796875,1.3265625,1.3265625,5.30625,0.2653125,0.39796875,1.3265625
99,0.14255813953488372,0.14255813953488372,0.4751937984496124,0.4751937984496124,1.9007751937984496,0.09503875968992248,0.14255813953488372,0.4751937984496124
100,0.3931153846153846,0.3931153846153846,1.3103846153846155,1.3103846153846155,5.241538461538462,0.2620769230769231,0.3931153846153846,1.3103846153846155
101,0.13282442748091602,0.13282442748091602,0.44274809160305345,0.44274809160305345,1.7709923664122138,0.08854961832061069,0.13282442748091602,0.44274809160305345
102,0.31136363636363634,0.31136363636363634,1.0378787878787878,1.0378787878787878,4.151515151515151,0.20757575757575758,0.31136363636363634,1.0378787878787878
103,0.14853383458646616,0.14853383458646616,0.4951127819548872,0.4951127819548872,1.980451127819549,0.09902255639097743,0.14853383458646616,0.4951127819548872
104,0.25522388059701495,0.25522388059701495,0.8507462686567164,0.8507462686567164,3.4029850746268657,0.1701492537313433,0.25522388059701495,0.8507462686567164
105,0.30233333333333334,0.30233333333333334,1.0077777777777779,1.0077777777777779,4.0311111111111115,0.20155555555555557,0.30233333333333334,1.0077777777777779
106,0.3195220588235294,0.3195220588235294,1.0650735294117648,1.0650735294117648,4.260294117647059,0.21301470588235294,0.3195220588235294,1.0650735294117648
107,0.13204379562043794,0.13204379562043794,0.4401459854014598,0.4401459854014598,1.7605839416058393,0.08802919708029197,0.13204379562043794,0.4401459854014598
108,0.16195652173913044,0.16195652173913044,0.5398550724637681,0.5398550724637681,2.1594202898550723,0.10797101449275362,0.16195652173913044,0.5398550724637681
109,0.15323741007194244,0.15323741007194244,0.5107913669064749,0.5107913669064749,2.0431654676258995,0.10215827338129496,0.15323741007194244,0.5107913669064749
110,0.33675,0.33675,1.1225,1.1225,4.49,0.2245,0.33675,1.1225
111,0.43446808510638296,0.43446808510638296,1.44822695035461,1.44822695035461,5.79290780141844,0.289645390070922,0.43446808510638296,1.44822695035461
112,0.2688380281690141,0.2688380281690141,0.8961267605633803,0.8961267605633803,3.584507042253521,0.17922535211267607,0.2688380281690141,0.8961267605633803
113,0.4090909090909091,0.4090909090909091,1.3636363636363635,1.3636363636363635,5.454545454545454,0.2727272727272727,0.4090909090909091,1.3636363636363635
114,0.288125,0.288125,0.9604166666666667,0.9604166666666667,3.841666666666667,0.19208333333333336,0.288125,0.9604166666666667
115,0.12682758620689655,0.12682758620689655,0.4227586206896552,0.4227586206896552,1.6910344827586208,0.08455172413793104,0.12682758620689655,0.4227586206896552
116,0.13037671232876713,0.13037671232876713,0.4345890410958904,0.4345890410958904,1.7383561643835617,0.08691780821917808,0.13037671232876713,0.4345890410958904
117,0.07357142857142857,0.07357142857142857,0.24523809523809523,0.24523809523809523,0.9809523809523809,0.04904761904761904,0.07357142857142857,0.24523809523809523
118,0.2591554054054054,0.2591554054054054,0.8638513513513514,0.8638513513513514,3.4554054054054055,0.17277027027027028,0.2591554054054054,0.8638513513513514
119,0.7214093959731545,0.7214093959731545,2.4046979865771814,2.4046979865771814,9.618791946308725,0.48093959731543623,0.7214093959731545,2.4046979865771814
120,0.3786999999999999,0.3786999999999999,1.2623333333333333,1.2623333333333333,5.049333333333333,0.2524666666666667,0.3786999999999999,1.2623333333333333
121,0.0913907284768212,0.0913907284768212,0.304635761589404,0.304635761589404,1.218543046357616,0.060927152317880796,0.0913907284768212,0.304635761589404
122,0.19796052631578945,0.19796052631578945,0.6598684210526315,0.6598684210526315,2.639473684210526,0.13197368421052633,0.19796052631578945,0.6598684210526315
123,0.42549019607843136,0.42549019607843136,1.4183006535947713,1.4183006535947713,5.673202614379085,0.28366013071895424,0.42549019607843136,1.4183006535947713
124,1.3757142857142857,1.3757142857142857,4.585714285714285,4.585714285714285,18.34285714285714,0.9171428571428571,1.3757142857142857,4.585714285714285
125,0.17487096774193547,0.17487096774193547,0.5829032258064516,0.5829032258064516,2.3316129032258064,0.11658064516129032,0.17487096774193547,0.5829032258064516
126,0.13288461538461538,0.13288461538461538,0.44294871794871793,0.44294871794871793,1.7717948717948717,0.08858974358974357,0.13288461538461538,0.44294871794871793
127,0.2085668789808917,0.2085668789808917,0.6952229299363057,0.6952229299363057,2.780891719745223,0.13904458598726116,0.2085668789808917,0.6952229299363057
128,0.11022151898734177,0.11022151898734177,0.36740506329113926,0.36740506329113926,1.469620253164557,0.07348101265822785,0.11022151898734177,0.36740506329113926
129,0.2759433962264151,0.2759433962264151,0.9198113207547169,0.9198113207547169,3.6792452830188678,0.18396226415094338,0.2759433962264151,0.9198113207547169
130,0.58275,0.58275,1.9425,1.9425,7.77,0.3885,0.58275,1.9425
131,0.27829192546583853,0.27829192546583853,0.927639751552795,0.927639751552795,3.71055900621118,0.18552795031055902,0.27829192546583853,0.927639751552795
132,0.39222222222222225,0.39222222222222225,1.3074074074074074,1.3074074074074074,5.229629629629629,0.2614814814814815,0.39222222222222225,1.3074074074074074
133,0.35374233128834354,0.35374233128834354,1.1791411042944786,1.1791411042944786,4.716564417177914,0.2358282208588957,0.35374233128834354,1.1791411042944786
134,1.4301219512195122,1.4301219512195122,4.767073170731707,4.767073170731707,19.068292682926828,0.9534146341463414,1.4301219512195122,4.767073170731707
135,0.207,0.207,0.69,0.69,2.76,0.138,0.207,0.69
136,0.3758132530120482,0.3758132530120482,1.252710843373494,1.252710843373494,5.010843373493976,0.2505421686746988,0.3758132530120482,1.252710843373494
137,0.2776347305389222,0.2776347305389222,0.9254491017964072,0.9254491017964072,3.7017964071856286,0.18508982035928145,0.2776347305389222,0.9254491017964072
138,0.25955357142857144,0.25955357142857144,0.8651785714285715,0.8651785714285715,3.460714285714286,0.1730357142857143,0.25955357142857144,0.8651785714285715
139,0.3796153846153846,0.3796153846153846,1.2653846153846153,1.2653846153846153,5.061538461538461,0.2530769230769231,0.3796153846153846,1.2653846153846153
140,0.07720588235294118,0.07720588235294118,0.25735294117647056,0.25735294117647056,1.0294117647058822,0.051470588235294115,0.07720588235294118,0.25735294117647056
141,0.388859649122807,0.388859649122807,1.2961988304093568,1.2961988304093568,5.184795321637427,0.2592397660818713,0.388859649122807,1.2961988304093568
142,0.7921220930232559,0.7921220930232559,2.640406976744186,2.640406976744186,10.561627906976744,0.5280813953488372,0.7921220930232559,2.640406976744186
143,0.027658959537572254,0.027658959537572254,0.09219653179190751,0.09219653179190751,0.36878612716763004,0.018439306358381504,0.027658959537572254,0.09219653179190751
144,0.14353448275862069,0.14353448275862069,0.47844827586206895,0.47844827586206895,1.9137931034482758,0.09568965517241379,0.14353448275862069,0.47844827586206895
145,0.5316857142857143,0.5316857142857143,1.7722857142857142,1.7722857142857142,7.089142857142857,0.3544571428571428,0.5316857142857143,1.7722857142857142
146,0.14360795454545455,0.14360795454545455,0.4786931818181818,0.4786931818181818,1.9147727272727273,0.09573863636363636,0.14360795454545455,0.4786931818181818
147,0.5818644067796611,0.5818644067796611,1.9395480225988702,1.9395480225988702,7.758192090395481,0.387909604519774,0.5818644067796611,1.9395480225988702
148,0.22592696629213482,0.22592696629213482,0.7530898876404495,0.7530898876404495,3.012359550561798,0.15061797752808992,0.22592696629213482,0.7530898876404495
149,0.3860614525139665,0.3860614525139665,1.2868715083798883,1.2868715083798883,5.147486033519553,0.25737430167597763,0.3860614525139665,1.2868715083798883
150,0.22875,0.22875,0.7625,0.7625,3.05,0.1525,0.22875,0.7625
151,0.11958563535911602,0.11958563535911602,0.39861878453038674,0.39861878453038674,1.594475138121547,0.07972375690607736,0.11958563535911602,0.39861878453038674
152,0.40384615384615385,0.40384615384615385,1.3461538461538463,1.3461538461538463,5.384615384615385,0.2692307692307692,0.40384615384615385,1.3461538461538463
153,0.13188524590163933,0.13188524590163933,0.4396174863387978,0.4396174863387978,1.7584699453551913,0.08792349726775957,0.13188524590163933,0.4396174863387978
154,0.22540760869565218,0.22540760869565218,0.751358695652174,0.751358695652174,3.005434782608696,0.1502717391304348,0.22540760869565218,0.751358695652174
155,0.2301081081081081,0.2301081081081081,0.7670270270270271,0.7670270270270271,3.0681081081081083,0.1534054054054054,0.2301081081081081,0.7670270270270271
156,14.258306451612903,14.258306451612903,47.527688172043014,47.527688172043014,190.11075268817206,9.505537634408602,14.258306451612903,47.527688172043014
157,0.8440909090909091,0.8440909090909091,2.8136363636363635,2.8136363636363635,11.254545454545454,0.5627272727272727,0.8440909090909091,2.8136363636363635
158,0.6154787234042552,0.6154787234042552,2.051595744680851,2.051595744680851,8.206382978723404,0.4103191489361702,0.6154787234042552,2.051595744680851
159,2.742777777777778,2.742777777777778,9.142592592592592,9.142592592592592,36.57037037037037,1.8285185185185184,2.742777777777778,9.142592592592592
160,0.4144736842105263,0.4144736842105263,1.381578947368421,1.381578947368421,5.526315789473684,0.27631578947368424,0.4144736842105263,1.381578947368421
161,1.196701570680628,1.196701570680628,3.9890052356020944,3.9890052356020944,15.956020942408378,0.7978010471204189,1.196701570680628,3.9890052356020944
162,2.887109375,2.887109375,9.623697916666666,9.623697916666666,38.494791666666664,1.9247395833333334,2.887109375,9.623697916666666
163,0.3324870466321244,0.3324870466321244,1.1082901554404145,1.1082901554404145,4.433160621761658,0.2216580310880829,0.3324870466321244,1.1082901554404145
164,2.5854896907216496,2.5854896907216496,8.618298969072164,8.618298969072164,34.473195876288656,1.723659793814433,2.5854896907216496,8.618298969072164
165,0.8186153846153846,0.8186153846153846,2.7287179487179487,2.7287179487179487,10.914871794871795,0.5457435897435897,0.8186153846153846,2.7287179487179487
166,0.7223724489795919,0.7223724489795919,2.407908163265306,2.407908163265306,9.631632653061224,0.4815816326530612,0.7223724489795919,2.407908163265306
167,0.4611928934010152,0.4611928934010152,1.5373096446700507,1.5373096446700507,6.149238578680203,0.3074619289340102,0.4611928934010152,1.5373096446700507
168,0.11924242424242425,0.11924242424242425,0.3974747474747475,0.3974747474747475,1.58989898989899,0.0794949494949495,0.11924242424242425,0.3974747474747475
169,0.29615577889447237,0.29615577889447237,0.9871859296482413,0.9871859296482413,3.948743718592965,0.19743718592964823,0.29615577889447237,0.9871859296482413
170,0.25125,0.25125,0.8375,0.8375,3.35,0.1675,0.25125,0.8375
171,0.18388059701492537,0.18388059701492537,0.6129353233830845,0.6129353233830845,2.451741293532338,0.12258706467661691,0.18388059701492537,0.6129353233830845
172,0.21527227722772277,0.21527227722772277,0.7175742574257425,0.7175742574257425,2.87029702970297,0.1435148514851485,0.21527227722772277,0.7175742574257425
173,0.45147783251231527,0.45147783251231527,1.5049261083743843,1.5049261083743843,6.019704433497537,0.30098522167487685,0.45147783251231527,1.5049261083743843
174,0.29948529411764707,0.29948529411764707,0.9982843137254902,0.9982843137254902,3.993137254901961,0.19965686274509803,0.29948529411764707,0.9982843137254902
175,0.13741463414634147,0.13741463414634147,0.4580487804878049,0.4580487804878049,1.8321951219512196,0.09160975609756097,0.13741463414634147,0.4580487804878049
176,0.2555097087378641,0.2555097087378641,0.8516990291262136,0.8516990291262136,3.4067961165048546,0.17033980582524272,0.2555097087378641,0.8516990291262136
177,0.33543478260869564,0.33543478260869564,1.1181159420289855,1.1181159420289855,4.472463768115942,0.2236231884057971,0.33543478260869564,1.1181159420289855
178,0.3244471153846154,0.3244471153846154,1.0814903846153847,1.0814903846153847,4.325961538461539,0.21629807692307693,0.3244471153846154,1.0814903846153847
179,0.17433014354066986,0.17433014354066986,0.5811004784688996,0.5811004784688996,2.3244019138755982,0.1162200956937799,0.17433014354066986,0.5811004784688996
180,0.081,0.081,0.27,0.27,1.08,0.054,0.081,0.27
181,0.1290995260663507,0.1290995260663507,0.43033175355450237,0.43033175355450237,1.7213270142180095,0.08606635071090048,0.1290995260663507,0.43033175355450237
182,0.29207547169811326,0.29207547169811326,0.9735849056603774,0.9735849056603774,3.8943396226415095,0.19471698113207547,0.29207547169811326,0.9735849056603774
183,0.21711267605633802,0.21711267605633802,0.7237089201877934,0.7237089201877934,2.8948356807511737,0.1447417840375587,0.21711267605633802,0.7237089201877934
184,0.3963785046728972,0.3963785046728972,1.3212616822429906,1.3212616822429906,5.285046728971962,0.26425233644859814,0.3963785046728972,1.3212616822429906
185,0.16513953488372093,0.16513953488372093,0.5504651162790698,0.5504651162790698,2.201860465116279,0.11009302325581395,0.16513953488372093,0.5504651162790698
186,0.7749305555555556,0.7749305555555556,2.583101851851852,2.583101851851852,10.332407407407407,0.5166203703703705,0.7749305555555556,2.583101851851852
187,0.2573502304147466,0.2573502304147466,0.8578341013824885,0.8578341013824885,3.431336405529954,0.1715668202764977,0.2573502304147466,0.8578341013824885
188,0.15385321100917432,0.15385321100917432,0.5128440366972477,0.5128440366972477,2.0513761467889906,0.10256880733944954,0.15385321100917432,0.5128440366972477
189,0.20602739726027397,0.20602739726027397,0.6867579908675799,0.6867579908675799,2.7470319634703197,0.13735159817351597,0.20602739726027397,0.6867579908675799
190,0.14345454545454547,0.14345454545454547,0.4781818181818182,0.4781818181818182,1.9127272727272728,0.09563636363636363,0.14345454545454547,0.4781818181818182
191,0.1594343891402715,0.1594343891402715,0.531447963800905,0.531447963800905,2.12579185520362,0.10628959276018099,0.1594343891402715,0.531447963800905
192,0.0775,0.0775,0.25833333333333336,0.25833333333333336,1.0333333333333334,0.051666666666666666,0.0775,0.25833333333333336
193,0.1559865470852018,0.1559865470852018,0.5199551569506726,0.5199551569506726,2.0798206278026905,0.10399103139013453,0.1559865470852018,0.5199551569506726
194,0.39375,0.39375,1.3125,1.3125,5.25,0.2625,0.39375,1.3125
195,0.273,0.273,0.91,0.91,3.64,0.182,0.273,0.91
196,0.35064159292035396,0.35064159292035396,1.1688053097345132,1.1688053097345132,4.675221238938053,0.23376106194690263,0.35064159292035396,1.1688053097345132
197,0.12621145374449338,0.12621145374449338,0.42070484581497797,0.42070484581497797,1.6828193832599119,0.0841409691629956,0.12621145374449338,0.42070484581497797
198,0.13828947368421052,0.13828947368421052,0.46096491228070174,0.46096491228070174,1.843859649122807,0.09219298245614035,0.13828947368421052,0.46096491228070174
199,0.2037117903930131,0.2037117903930131,0.6790393013100436,0.6790393013100436,2.7161572052401746,0.13580786026200872,0.2037117903930131,0.6790393013100436
200,0.06032608695652174,0.06032608695652174,0.20108695652173914,0.20108695652173914,0.8043478260869565,0.04021739130434782,0.06032608695652174,0.20108695652173914
201,0.2306493506493506,0.2306493506493506,0.7688311688311689,0.7688311688311689,3.0753246753246755,0.15376623376623377,0.2306493506493506,0.7688311688311689
