,C1,C2
287,-0.05694406424946253,-0.0004967592371130108
288,-0.13692573801425856,-0.0004965277223652639
289,-0.20575572794974448,-0.0004963284872529297
290,0.31861850398012626,-0.0004978463395598156
291,-0.16931872437558812,-0.0004964339577100052
292,0.17683280957889688,-0.0004974359270524236
293,-0.05784273474120182,-0.0004967566358237036
294,-0.1919488813039318,-0.0004963684525158192
295,-0.09378955441077308,-0.000496652584251677
296,-0.16678610753523196,-0.0004964412886162168
297,-0.08443521156494146,-0.0004966796613084937
298,0.004941653704401617,-0.0004969383713534826
299,-0.14689281074082153,-0.000496498871702106
300,-0.00857925233040304,-0.0004968992337735415
301,-0.056821518273316274,-0.0004967595918342721
302,-0.1854947932268952,-0.0004963871345025973
303,-0.21604958994603074,-0.0004962986906663831
304,-0.15506254248390589,-0.000496475223617552
305,-0.056453880344877465,-0.0004967606559980793
306,-0.0660124664842862,-0.0004967329877391548
307,-0.10677942788227722,-0.0004966149837972521
308,-0.059435832431103286,-0.0004967520244472184
309,-0.14358406938487234,-0.0004965084491763463
310,-0.165724042408631,-0.0004964443628672107
311,0.1267932026525051,-0.0004972910825345554
312,0.10342776986728375,-0.0004972234490127248
313,-0.21674401714419295,-0.000496296680579186
314,-0.1231597400271614,-0.0004965675693877208
315,-0.14325728011514896,-0.0004965093950997326
316,-0.14615753488394392,-0.0004965010000297102
317,-0.1252430216216479,-0.0004965615391261701
318,-0.10396087043091312,-0.0004966231423864164
319,-0.08594661193741206,-0.0004966752864128609
320,-0.017606805906511272,-0.0004968731026401154
321,-0.14583074561422055,-0.0004965019459530988
322,-0.07553020396497948,-0.0004967054377206554
323,0.04795529133174086,-0.0004970628785186474
324,-0.1388456249738834,-0.0004965221650653843
325,0.057268785518857016,-0.0004970898373350125
326,-0.08447606022365688,-0.0004966795430680808
327,-0.18770062079752797,-0.0004963807495197603
328,0.12540434825618071,-0.0004972870623601763
329,-0.0940346463630656,-0.0004966518748091476
330,-0.06352069830264546,-0.0004967402004049379
331,-0.15890231640315555,-0.0004964641090178135
332,-0.19072342154246916,-0.0004963719997285086
333,-0.13467906178491038,-0.0004965342255885044
334,-0.09117524025298607,-0.0004966601516387387
335,-0.1798985269828824,-0.0004964033334405244
336,-0.15833043518113965,-0.0004964657643837397
337,-0.1834932089498395,-0.0004963929282833235
338,-0.051552041299026845,-0.00049677484484881
339,-0.1555118777297755,-0.000496473922972905
340,-0.12495708101063993,-0.0004965623668091273
341,-0.13116607713538408,-0.0004965443942648496
342,-0.10775979569144736,-0.0004966121460271106
343,-0.19917909389656152,-0.0004963475239609766
344,-0.08374078436677929,-0.0004966816713956712
345,-0.1941138602158492,-0.0004963621857733998
346,-0.15257077430226515,-0.0004964824362833391
347,-0.11331521327674471,-0.0004965960653296182
348,-0.18455527407644048,-0.0004963898540323294
349,-0.18962050775715283,-0.0004963751922198923
350,-0.22376998644324547,-0.0004962763432264748
351,8.818121468874104,-0.0005224489790436208
352,0.1567352694909093,-0.0004973777527644133
353,-0.051102706053157206,-0.0004967761454934604
354,0.1763017770155964,-0.0004974343899269336
355,-0.13300426677757807,-0.0004965390734458408
356,0.18381793021923398,-0.0004974561461647056
357,0.01866680303278334,-0.0004969781001355134
358,0.46056759301621725,-0.0004982572250288753
359,-0.19795363413509887,-0.000496351071173659
360,0.507502701880237,-0.0004983930832746244
361,-0.18578073383790314,-0.0004963863068196331
362,-0.15796279725270085,-0.0004964668285475319
363,-0.15690073212609987,-0.0004964699027985154
364,-0.16319142556827484,-0.0004964516937734154
365,-0.1434615234087261,-0.0004965088038976115
366,-0.14852675708943838,-0.0004964941420851974
367,-0.0544522960678218,-0.0004967664497787963
368,-0.10367492981990516,-0.0004966239700693806
369,-0.23059171244872098,-0.0004962565970758744
370,-0.1214849450198291,-0.0004965724172450572
371,-0.11478576499049993,-0.000496591808674382
372,-0.08157580545486193,-0.0004966879381380916
373,-0.13525094300692628,-0.000496532570222583
374,-0.17462905000859297,-0.0004964185864550422
375,-0.20044540231673957,-0.0004963438585078719
376,-0.1976268448653755,-0.0004963520170970338
377,-0.10293965396302758,-0.0004966260983969848
378,-0.20930956125798614,-0.0004963182003361392
379,-0.22446441364140765,-0.0004962743331393055
380,-0.21004483711486371,-0.0004963160720085247
381,-0.18839504799569015,-0.0004963787394325818
382,-0.14019363071149232,-0.0004965182631314412
383,-0.19644223376262826,-0.0004963554460693057
384,-0.18332981431497783,-0.0004963934012450189
385,-0.15538933175362926,-0.0004964742776941656
386,-0.19203057862136266,-0.0004963682160349656
387,-0.09730253906029936,-0.0004966424155753249
388,-0.18655685835349614,-0.0004963840602516217
389,-0.1653564044801922,-0.0004964454270310285
390,-0.19668732571492079,-0.0004963547366267637
391,-0.230305771837713,-0.0004962574247588432
392,-0.18484121468744846,-0.0004963890263493514
393,-0.1214849450198291,-0.0004965724172450572
394,-0.1763855423333561,-0.0004964135021168835
395,0.0036753452842235215,-0.0004969347059003679
396,-0.06213184390632112,-0.0004967442205793171
397,-0.1651521611866151,-0.0004964460182331392
398,-0.17850967258655806,-0.0004964073536148932
399,-0.1360270675225193,-0.0004965303236545509
400,-0.12720375723998817,-0.0004965558635858799
401,-0.15792194859398542,-0.000496466946787954
402,-0.15400047735730493,-0.0004964782978685413
403,-0.18978390239201448,-0.000496374719258213
404,-0.08950044524565377,-0.0004966649994960716
405,-0.2204612450872963,-0.0004962859207007301
406,-0.15391878003987408,-0.0004964785343493949
407,-0.13578197557022675,-0.0004965310330970929
408,-0.17291340634254523,-0.0004964235525528041
409,-0.17062588145448163,-0.00049643017401649
410,-0.1737712281755691,-0.0004964210695039348
411,-0.06519549330997776,-0.000496735352547605
412,-0.17205558450952138,-0.0004964260356016967
413,-0.006781911346924474,-0.0004969044363521455
414,-0.1549399965077596,-0.0004964755783388265
415,-0.22540393279186235,-0.0004962716136095802
416,-0.17062588145448163,-0.00049643017401649
417,0.041419505937273365,-0.0004970439600510068
418,-0.20330480842681914,-0.000496335581678267
419,-0.1673988374159633,-0.0004964395150098917
420,-0.16041371677562613,-0.0004964597341221807
421,-0.18447357675900963,-0.000496390090513176
422,-0.2114745401699035,-0.0004963119335937268
423,0.23316310994746364,-0.0004975989805954022
424,-0.15792194859398542,-0.000496466946787954
425,-0.10126485895569526,-0.0004966309462543246
426,-0.22920285805239657,-0.0004962606172502616
427,-0.1830847223626853,-0.0004963941106875517
428,-0.237372589795481,-0.0004962369691656937
429,-0.0988547880914854,-0.0004966379224392548
430,-0.11829874964002621,-0.0004965816399980196
431,-0.23880229285052076,-0.0004962328307508959
432,-0.18169586796636095,-0.0004963981308619205
433,-0.15326520150042733,-0.0004964804261961455
434,-0.17275001170768356,-0.0004964240255145135
435,-0.2008538889038938,-0.0004963426761036435
436,-0.09897733406763165,-0.0004966375677179919
437,0.003838739919085234,-0.0004969351788620732
438,0.056370115027117744,-0.0004970872360457227
439,-0.17344443890584574,-0.0004964220154273002
440,-0.15236653100868805,-0.0004964830274854464
441,-0.20101728353875548,-0.0004963422031419573
442,-0.11972845269506596,-0.0004965775015832263
443,0.16649809892389514,-0.0004974060122254826
444,-0.23071425842486723,-0.0004962562423546288
445,-0.19946503450756947,-0.0004963466962780262
446,-0.20069049426903215,-0.000496343149065346
447,-0.17111606535906668,-0.0004964287551314221
448,-0.1924390652085169,-0.0004963670336307396
449,-0.16151663056094254,-0.0004964565416307554
450,-0.20930956125798614,-0.0004963182003361392
451,-0.19938333719013862,-0.0004963469327588659
452,3.530875328043472,-0.0005071445299238202
453,0.218866079397066,-0.000497557596447431
454,0.1972162902778924,-0.000497494929023376
455,0.1921919052558955,-0.0004974803854513634
456,-0.10310304859788925,-0.0004966256254353021
457,-0.15592036431692977,-0.0004964727405686686
458,-0.15195804442153382,-0.0004964842098896781
459,-0.2048979061167206,-0.0004963309703017944
460,-0.10869931484190205,-0.0004966094264973749
461,-0.16674525887651653,-0.000496441406856632
462,-0.2208288830157351,-0.0004962848565369124
463,-0.16490706923432255,-0.000496446727675672
464,-0.19419555753328002,-0.0004963619492925532
465,-0.20191595403049478,-0.0004963396018526496
466,-0.06225438988246738,-0.000496743865858053
467,0.04031659215195694,-0.0004970407675595719
468,-0.18190011125993805,-0.0004963975396598167
469,-0.18206350589479975,-0.0004963970666981166
470,-0.1420726690124017,-0.0004965128240719941
471,-0.06572652587327824,-0.000496733815422119
472,-0.02953461425141445,-0.000496838576436677
473,-0.16462112862331463,-0.0004964475553586223
474,-0.0766331177502959,-0.0004967022452292334
475,-0.14869015172430008,-0.000496493669123487
476,0.046280496324408546,-0.0004970580306613041
477,-0.17793779136454213,-0.0004964090089808216
478,-0.19607459583418946,-0.0004963565102331026
479,-0.17985767832416696,-0.0004964034516809535
480,-0.23867974687437446,-0.0004962331854721855
481,-0.2325524480670612,-0.000496250921535582
482,-0.2269561818230484,-0.0004962671204734952
483,-0.06356154696136088,-0.0004967400821645205
484,-0.1682975079077026,-0.000496436913720577
485,-0.1790407051498585,-0.0004964058164894078
486,-0.12883770358860505,-0.0004965511339689679
487,-0.02132403384961466,-0.0004968623427616482
488,-0.1718921898746597,-0.000496426508563383
489,-0.08206598935944699,-0.000496686519253018
490,-0.021569125801907188,-0.0004968616333191138
491,-0.21155623748733432,-0.0004963116971128733
492,-0.16935957303430355,-0.0004964338394695808
493,-0.24354073726150965,-0.0004962191148618868
494,-0.2269970304817638,-0.0004962670022330846
495,-0.13079843920694528,-0.0004965454584286708
496,-0.1416641824252475,-0.0004965140064762224
497,-0.16270124166368977,-0.0004964531126585042
498,-0.09967176126579383,-0.0004966355576308076
499,-0.18831335067825933,-0.0004963789759134354
500,-0.17671233160307948,-0.0004964125561934948
501,-0.1349241537372029,-0.0004965335161459647
502,-0.044689466634835966,-0.0004967947092398384
503,-0.03500833451928099,-0.0004968227322200272
504,-0.01360363735239992,-0.0004968846902015498
505,-0.14305303682157186,-0.0004965099863018433
506,-0.1332493587298706,-0.0004965383640033092
507,-0.20518384672772855,-0.0004963301426188442
508,-0.1375793165537053,-0.0004965258305184925
509,4.716221706647585,-0.0005105756305118641
510,-0.06507294733383148,-0.0004967357072688853
511,-0.08615085523098917,-0.0004966746952107409
512,-0.13639470545095808,-0.0004965292594907574
513,0.23753391643001376,-0.0004976116323206213
514,0.9952356869423741,-0.0004998048739222591
515,0.0459945557134006,-0.0004970572029783502
516,-0.00036867192860322724,-0.000496923000098525
517,-0.12646848138311056,-0.0004965579919134771
518,-0.07789942617047396,-0.0004966985797761311
519,-0.19856636401583022,-0.0004963492975673293
520,-0.14215436632983255,-0.0004965125875911441
521,-0.06368409293750714,-0.000496739727443254
522,-0.13708913264912026,-0.0004965272494035673
523,-0.20775731222680013,-0.0004963226934722035
524,-0.10596245470796876,-0.0004966173486057065
525,-0.209391258575417,-0.0004963179638552996
526,-0.19538016863602728,-0.0004963585203202998
527,-0.00882434428269557,-0.0004968985243310079
528,-0.08353654107320219,-0.0004966822625977887
529,-0.08288296253375542,-0.000496684154444566
530,-0.12377246990789274,-0.0004965657957813784
531,-0.1530201095481348,-0.0004964811356386957
532,-0.1608630520214958,-0.0004964584334775303
533,-0.17703912087280285,-0.0004964116102701155
534,-0.1750783852544626,-0.0004964172858103987
535,-0.11936081476662717,-0.0004965785657470371
536,0.20285340518062062,-0.0004975112462017324
537,-0.03598870232845112,-0.0004968198944498757
538,-0.15199889308024925,-0.0004964840916492675
539,-0.14064296595736198,-0.0004965169624867943
540,-0.09468822490251236,-0.0004966499829623831
541,-0.19525762265988103,-0.0004963588750415569
542,-0.1378652571647133,-0.0004965250028355214
543,-0.1349241537372029,-0.0004965335161459647
544,-0.028390851807382652,-0.0004968418871685067
545,-0.12258785880514549,-0.0004965692247536423
546,-0.18059295418104457,-0.0004964013233533112
547,-0.10628924397769217,-0.000496616402682319
548,-0.14583074561422055,-0.0004965019459530988
549,0.03692615347857695,-0.0004970309536045009
550,-0.1763446936746407,-0.0004964136203572986
551,-0.19100936215347714,-0.0004963711720455305
552,-0.17140200597007466,-0.0004964279274484439
553,-0.2071854310047842,-0.0004963243488381365
554,-0.17532347720675512,-0.0004964165763678774
555,-0.16008692750590275,-0.0004964606800455532
556,-0.1749149906196009,-0.0004964177587721058
557,-0.14452358853532704,-0.0004965057296466244
558,-0.13574112691151133,-0.0004965311513375151
559,-0.1726683143902527,-0.0004964242619953531
560,-0.2002820076818779,-0.000496344331469572
561,-0.14525886439220465,-0.0004965036013190063
562,-0.19864806133326104,-0.0004963490610864897
563,-0.1698497569388886,-0.0004964324205845151
564,-0.09182881879243282,-0.0004966582597919741
565,-0.15702327810224612,-0.0004964695480772618
566,-0.11298842400702135,-0.0004965970112529977
567,-0.0445260719999743,-0.0004967951822015217
568,-0.17054418413705077,-0.0004964304104973365
569,-0.13651725142710436,-0.0004965289047694887
570,-0.05772018876505555,-0.0004967569905449746
571,-0.07344692237049297,-0.0004967114679822137
572,-0.010539987948743279,-0.0004968935582332572
573,-0.16752138339210956,-0.0004964391602886068
574,-0.20113982951490172,-0.0004963418484207071
575,-0.203100565133242,-0.0004963361728803962
576,-0.14436019390046537,-0.000496506202608321
577,-0.08141241082000024,-0.0004966884110997825
578,-0.16282378763983604,-0.0004964527579372401
579,-0.10367492981990516,-0.0004966239700693806
580,0.03962216495379477,-0.0004970387574723884
581,-0.20032285634059332,-0.0004963442132291429
582,-0.22662939255332498,-0.0004962680663969162
583,-0.19917909389656152,-0.0004963475239609766
584,-0.15649224553894567,-0.0004964710852027472
585,-0.19926079121399234,-0.0004963472874801299
586,-0.22499544620470813,-0.0004962727960138015
587,11.60011937068791,-0.0005305017430357722
588,-0.04080884405687088,-0.0004968059420800018
589,0.7807393800276939,-0.000499183993462451
590,1.348535736172058,-0.0005008275353387731
591,-0.07352861968792383,-0.0004967112315013619
592,0.43863186328603565,-0.0004981937299218517
593,-0.03300675024222531,-0.0004968285260007425
594,1.1879596587617347,-0.0005003627322368756
595,0.0762225631628128,-0.0004971447008911908
596,0.8028793530514525,-0.0004992480797716084
597,-0.13998938741791522,-0.0004965188543335484
598,-0.2151917681130069,-0.000496301173715271
599,-0.0923190026970179,-0.0004966568409068934
600,-0.06809574807877271,-0.0004967269574775965
601,-0.09652641454470634,-0.0004966446621433628
602,-0.1752417798893243,-0.0004964168128487125
603,-0.17201473585080596,-0.0004964261538421074
604,-0.2034273544029654,-0.0004963352269570029
605,-0.15947419762517145,-0.0004964624536518991
606,-0.08014610239982217,-0.0004966920765528779
607,-0.07258910053746911,-0.0004967139510310924
608,0.017849829858474903,-0.0004969757353270587
609,-0.2529359287660567,-0.0004961919195646317
610,-0.08868347207134535,-0.0004966673643045223
611,-0.03161789584590096,-0.0004968325461751199
612,-0.19272500581952484,-0.0004963662059477755
613,-0.07156788406958357,-0.0004967169070416625
614,-0.1792040997847202,-0.0004964053435277077
