,C1,C2
prodPorc,0.5355595808152185,0.5989522220450467
prodVite,-0.5138657766944958,-0.056992941241843925
prodOaieSiCapra,-0.7644379807483999,0.5851764390313023
prodPasareDeCurte,0.07500910145308763,0.0003062482321455776
